"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SWE","GDP","TOT","USD_CAP","A","2003",31814.965825,
"SWE","GDP","TOT","USD_CAP","A","2004",33858.728495,
"SWE","GDP","TOT","USD_CAP","A","2005",34244.359285,
"SWE","GDP","TOT","USD_CAP","A","2006",37730.182732,
"SWE","GDP","TOT","USD_CAP","A","2007",40905.110734,
"SWE","GDP","TOT","USD_CAP","A","2008",42158.465614,
"SWE","GDP","TOT","USD_CAP","A","2009",40279.526697,
"SWE","GDP","TOT","USD_CAP","A","2010",42224.035942,
"SWE","GDP","TOT","USD_CAP","A","2011",44608.643898,
"SWE","GDP","TOT","USD_CAP","A","2012",45432.306926,
"SWE","GDP","TOT","USD_CAP","A","2013",46312.293685,
"SWE","GDP","TOT","USD_CAP","A","2014",47184.719403,
"SWE","GDP","TOT","USD_CAP","A","2015",49103.0618,
"SWE","GDP","TOT","USD_CAP","A","2016",50430.174559,
"SWE","GDP","TOT","USD_CAP","A","2017",51947.942867,
"SWE","GDP","TOT","USD_CAP","A","2018",53521.635778,
"SWE","GDP","TOT","USD_CAP","A","2019",54598.781841,
"SWE","GDP","TOT","USD_CAP","A","2020",55631.003715,
"SWE","GDP","TOT","USD_CAP","A","2021",60149.585635,
"CHE","GDP","TOT","USD_CAP","A","1970",7366.417513,"E"
"CHE","GDP","TOT","USD_CAP","A","1971",7958.382636,"E"
"CHE","GDP","TOT","USD_CAP","A","1972",8490.389088,"E"
"CHE","GDP","TOT","USD_CAP","A","1973",9171.805232,"E"
"CHE","GDP","TOT","USD_CAP","A","1974",10113.001637,"E"
"CHE","GDP","TOT","USD_CAP","A","1975",10335.305919,"E"
"CHE","GDP","TOT","USD_CAP","A","1976",10870.220325,"E"
"CHE","GDP","TOT","USD_CAP","A","1977",11858.23009,"E"
"CHE","GDP","TOT","USD_CAP","A","1978",12711.750005,"E"
"CHE","GDP","TOT","USD_CAP","A","1979",14068.785055,"E"
"CHE","GDP","TOT","USD_CAP","A","1980",15959.138587,
"CHE","GDP","TOT","USD_CAP","A","1981",17627.654208,
"CHE","GDP","TOT","USD_CAP","A","1982",18362.925463,
"CHE","GDP","TOT","USD_CAP","A","1983",19160.447719,
"CHE","GDP","TOT","USD_CAP","A","1984",20376.085794,
"CHE","GDP","TOT","USD_CAP","A","1985",21698.701179,
"CHE","GDP","TOT","USD_CAP","A","1986",22411.197982,
"CHE","GDP","TOT","USD_CAP","A","1987",23167.119819,
"CHE","GDP","TOT","USD_CAP","A","1988",24575.41688,
"CHE","GDP","TOT","USD_CAP","A","1989",26440.764461,
"CHE","GDP","TOT","USD_CAP","A","1990",28132.04439,
"CHE","GDP","TOT","USD_CAP","A","1991",28466.020466,
"CHE","GDP","TOT","USD_CAP","A","1992",28837.909228,
"CHE","GDP","TOT","USD_CAP","A","1993",29291.210462,
"CHE","GDP","TOT","USD_CAP","A","1994",30089.937536,
"CHE","GDP","TOT","USD_CAP","A","1995",30594.678443,
"CHE","GDP","TOT","USD_CAP","A","1996",31267.730109,
"CHE","GDP","TOT","USD_CAP","A","1997",32477.540139,
"CHE","GDP","TOT","USD_CAP","A","1998",33589.659906,
"CHE","GDP","TOT","USD_CAP","A","1999",34476.513265,
"CHE","GDP","TOT","USD_CAP","A","2000",36426.125454,
"CHE","GDP","TOT","USD_CAP","A","2001",37591.821675,
"CHE","GDP","TOT","USD_CAP","A","2002",38519.185231,
"CHE","GDP","TOT","USD_CAP","A","2003",38551.705241,
"CHE","GDP","TOT","USD_CAP","A","2004",40044.485897,
"CHE","GDP","TOT","USD_CAP","A","2005",41467.497321,
"CHE","GDP","TOT","USD_CAP","A","2006",46191.595599,
"CHE","GDP","TOT","USD_CAP","A","2007",50866.412763,
"CHE","GDP","TOT","USD_CAP","A","2008",53784.37338,
"CHE","GDP","TOT","USD_CAP","A","2009",53111.530359,
"CHE","GDP","TOT","USD_CAP","A","2010",54767.96782,
"CHE","GDP","TOT","USD_CAP","A","2011",57987.486864,
"CHE","GDP","TOT","USD_CAP","A","2012",59933.617056,
"CHE","GDP","TOT","USD_CAP","A","2013",62225.11235,
"CHE","GDP","TOT","USD_CAP","A","2014",64103.009758,
"CHE","GDP","TOT","USD_CAP","A","2015",66020.20952,
"CHE","GDP","TOT","USD_CAP","A","2016",68105.138178,
"CHE","GDP","TOT","USD_CAP","A","2017",69103.567686,
"CHE","GDP","TOT","USD_CAP","A","2018",71660.23286,
"CHE","GDP","TOT","USD_CAP","A","2019",72033.948683,
"CHE","GDP","TOT","USD_CAP","A","2020",71731.951611,
"CHE","GDP","TOT","USD_CAP","A","2021",77235.961977,"P"
"TUR","GDP","TOT","USD_CAP","A","1970",1772.556077,"E"
"TUR","GDP","TOT","USD_CAP","A","1971",1927.2872,"E"
"TUR","GDP","TOT","USD_CAP","A","1972",2104.885132,"E"
"TUR","GDP","TOT","USD_CAP","A","1973",2240.458883,"E"
"TUR","GDP","TOT","USD_CAP","A","1974",2509.231369,"E"
"TUR","GDP","TOT","USD_CAP","A","1975",2866.068125,"E"
"TUR","GDP","TOT","USD_CAP","A","1976",3263.996019,"E"
"TUR","GDP","TOT","USD_CAP","A","1977",3515.822845,"E"
"TUR","GDP","TOT","USD_CAP","A","1978",3742.422802,"E"
"TUR","GDP","TOT","USD_CAP","A","1979",3941.166281,"E"
"TUR","GDP","TOT","USD_CAP","A","1980",4106.643384,"E"
"TUR","GDP","TOT","USD_CAP","A","1981",4600.44724,"E"
"TUR","GDP","TOT","USD_CAP","A","1982",4933.469892,"E"
"TUR","GDP","TOT","USD_CAP","A","1983",5248.819891,"E"
"TUR","GDP","TOT","USD_CAP","A","1984",5661.649619,"E"
"TUR","GDP","TOT","USD_CAP","A","1985",5938.753382,"E"
"TUR","GDP","TOT","USD_CAP","A","1986",6335.133061,"E"
"TUR","GDP","TOT","USD_CAP","A","1987",6986.819242,"E"
"TUR","GDP","TOT","USD_CAP","A","1988",7261.95638,"E"
"TUR","GDP","TOT","USD_CAP","A","1989",7436.78677,"E"
"TUR","GDP","TOT","USD_CAP","A","1990",8287.285715,"E"
"TUR","GDP","TOT","USD_CAP","A","1991",8502.695577,"E"
"TUR","GDP","TOT","USD_CAP","A","1992",9066.297261,"E"
"TUR","GDP","TOT","USD_CAP","A","1993",9867.086771,"E"
"TUR","GDP","TOT","USD_CAP","A","1994",9378.340946,"E"
"TUR","GDP","TOT","USD_CAP","A","1995",10105.713916,"E"
"TUR","GDP","TOT","USD_CAP","A","1996",10828.957008,"E"
"TUR","GDP","TOT","USD_CAP","A","1997",11650.920711,"E"
"TUR","GDP","TOT","USD_CAP","A","1998",8937.380064,
"TUR","GDP","TOT","USD_CAP","A","1999",8625.279388,
"TUR","GDP","TOT","USD_CAP","A","2000",9474.770932,
"TUR","GDP","TOT","USD_CAP","A","2001",9141.573265,
"TUR","GDP","TOT","USD_CAP","A","2002",9279.072677,
"TUR","GDP","TOT","USD_CAP","A","2003",9597.452177,
"TUR","GDP","TOT","USD_CAP","A","2004",10884.257301,
"TUR","GDP","TOT","USD_CAP","A","2005",11910.606724,
"TUR","GDP","TOT","USD_CAP","A","2006",13641.649526,
"TUR","GDP","TOT","USD_CAP","A","2007",14863.073639,
"TUR","GDP","TOT","USD_CAP","A","2008",16038.231645,
"TUR","GDP","TOT","USD_CAP","A","2009",15442.615102,
"TUR","GDP","TOT","USD_CAP","A","2010",17346.72046,
"TUR","GDP","TOT","USD_CAP","A","2011",19590.858369,
"TUR","GDP","TOT","USD_CAP","A","2012",20627.440729,
"TUR","GDP","TOT","USD_CAP","A","2013",22373.136543,
"TUR","GDP","TOT","USD_CAP","A","2014",24104.984583,
"TUR","GDP","TOT","USD_CAP","A","2015",25855.912681,
"TUR","GDP","TOT","USD_CAP","A","2016",26695.909373,
"TUR","GDP","TOT","USD_CAP","A","2017",28193.061398,
"TUR","GDP","TOT","USD_CAP","A","2018",28281.473275,
"TUR","GDP","TOT","USD_CAP","A","2019",27144.223561,
"TUR","GDP","TOT","USD_CAP","A","2020",27547.040639,
"TUR","GDP","TOT","USD_CAP","A","2021",30796.759224,"P"
"GBR","GDP","TOT","USD_CAP","A","1960",2186.298678,
"GBR","GDP","TOT","USD_CAP","A","1961",2248.226997,
"GBR","GDP","TOT","USD_CAP","A","1962",2296.179887,
"GBR","GDP","TOT","USD_CAP","A","1963",2419.069763,
"GBR","GDP","TOT","USD_CAP","A","1964",2563.492244,
"GBR","GDP","TOT","USD_CAP","A","1965",2694.142395,
"GBR","GDP","TOT","USD_CAP","A","1966",2834.567525,
"GBR","GDP","TOT","USD_CAP","A","1967",2976.523362,
"GBR","GDP","TOT","USD_CAP","A","1968",3268.199673,
"GBR","GDP","TOT","USD_CAP","A","1969",3507.172729,
"GBR","GDP","TOT","USD_CAP","A","1970",3635.1077,
"GBR","GDP","TOT","USD_CAP","A","1971",3932.313316,
"GBR","GDP","TOT","USD_CAP","A","1972",4266.692306,
"GBR","GDP","TOT","USD_CAP","A","1973",4783.364329,
"GBR","GDP","TOT","USD_CAP","A","1974",5083.097106,
"GBR","GDP","TOT","USD_CAP","A","1975",5473.05265,
"GBR","GDP","TOT","USD_CAP","A","1976",5943.358907,
"GBR","GDP","TOT","USD_CAP","A","1977",6470.783414,
"GBR","GDP","TOT","USD_CAP","A","1978",7218.652851,
"GBR","GDP","TOT","USD_CAP","A","1979",8101.692948,
"GBR","GDP","TOT","USD_CAP","A","1980",8640.256823,
"GBR","GDP","TOT","USD_CAP","A","1981",9378.645108,
"GBR","GDP","TOT","USD_CAP","A","1982",10168.824851,
"GBR","GDP","TOT","USD_CAP","A","1983",11008.355388,
"GBR","GDP","TOT","USD_CAP","A","1984",11645.076594,
"GBR","GDP","TOT","USD_CAP","A","1985",12479.510434,
"GBR","GDP","TOT","USD_CAP","A","1986",13101.783235,
"GBR","GDP","TOT","USD_CAP","A","1987",14119.890156,
"GBR","GDP","TOT","USD_CAP","A","1988",15425.505691,
"GBR","GDP","TOT","USD_CAP","A","1989",16397.052074,
"GBR","GDP","TOT","USD_CAP","A","1990",17087.466414,
"GBR","GDP","TOT","USD_CAP","A","1991",17409.318226,
"GBR","GDP","TOT","USD_CAP","A","1992",17832.151894,
"GBR","GDP","TOT","USD_CAP","A","1993",18667.530404,
"GBR","GDP","TOT","USD_CAP","A","1994",19748.804476,
"GBR","GDP","TOT","USD_CAP","A","1995",20615.301291,
"GBR","GDP","TOT","USD_CAP","A","1996",21970.057138,
"GBR","GDP","TOT","USD_CAP","A","1997",23050.767067,
"GBR","GDP","TOT","USD_CAP","A","1998",23688.423991,
"GBR","GDP","TOT","USD_CAP","A","1999",24462.861538,
"GBR","GDP","TOT","USD_CAP","A","2000",26475.125389,
"GBR","GDP","TOT","USD_CAP","A","2001",27810.293295,
"GBR","GDP","TOT","USD_CAP","A","2002",29064.334681,
"GBR","GDP","TOT","USD_CAP","A","2003",30360.666209,
"GBR","GDP","TOT","USD_CAP","A","2004",32078.671762,
"GBR","GDP","TOT","USD_CAP","A","2005",32740.960237,
"GBR","GDP","TOT","USD_CAP","A","2006",34856.934524,
"GBR","GDP","TOT","USD_CAP","A","2007",35697.336383,
"GBR","GDP","TOT","USD_CAP","A","2008",36853.437474,
"GBR","GDP","TOT","USD_CAP","A","2009",35221.075895,
"GBR","GDP","TOT","USD_CAP","A","2010",36580.295495,
"GBR","GDP","TOT","USD_CAP","A","2011",37363.819988,
"GBR","GDP","TOT","USD_CAP","A","2012",38511.142147,
"GBR","GDP","TOT","USD_CAP","A","2013",40232.722312,
"GBR","GDP","TOT","USD_CAP","A","2014",41584.042063,
"GBR","GDP","TOT","USD_CAP","A","2015",42916.969653,
"GBR","GDP","TOT","USD_CAP","A","2016",44610.565649,
"GBR","GDP","TOT","USD_CAP","A","2017",46385.63354,
"GBR","GDP","TOT","USD_CAP","A","2018",47590.888987,
"GBR","GDP","TOT","USD_CAP","A","2019",49070.333125,
"GBR","GDP","TOT","USD_CAP","A","2020",46526.879586,
"GBR","GDP","TOT","USD_CAP","A","2021",49524.925097,
"USA","GDP","TOT","USD_CAP","A","1970",5233.352349,
"USA","GDP","TOT","USD_CAP","A","1971",5608.545346,
"USA","GDP","TOT","USD_CAP","A","1972",6093.20516,
"USA","GDP","TOT","USD_CAP","A","1973",6725.406839,
"USA","GDP","TOT","USD_CAP","A","1974",7224.204995,
"USA","GDP","TOT","USD_CAP","A","1975",7801.167695,
"USA","GDP","TOT","USD_CAP","A","1976",8590.244216,
"USA","GDP","TOT","USD_CAP","A","1977",9450.431025,
"USA","GDP","TOT","USD_CAP","A","1978",10562.860184,
"USA","GDP","TOT","USD_CAP","A","1979",11671.536965,
"USA","GDP","TOT","USD_CAP","A","1980",12547.12681,
"USA","GDP","TOT","USD_CAP","A","1981",13943.171542,
"USA","GDP","TOT","USD_CAP","A","1982",14399.353194,
"USA","GDP","TOT","USD_CAP","A","1983",15508.007835,
"USA","GDP","TOT","USD_CAP","A","1984",17080.014721,
"USA","GDP","TOT","USD_CAP","A","1985",18192.326398,
"USA","GDP","TOT","USD_CAP","A","1986",19027.646323,
"USA","GDP","TOT","USD_CAP","A","1987",19993.226076,
"USA","GDP","TOT","USD_CAP","A","1988",21367.896156,
"USA","GDP","TOT","USD_CAP","A","1989",22804.674457,
"USA","GDP","TOT","USD_CAP","A","1990",23835.319229,
"USA","GDP","TOT","USD_CAP","A","1991",24289.547588,
"USA","GDP","TOT","USD_CAP","A","1992",25378.624641,
"USA","GDP","TOT","USD_CAP","A","1993",26350.492927,
"USA","GDP","TOT","USD_CAP","A","1994",27660.268357,
"USA","GDP","TOT","USD_CAP","A","1995",28657.512716,
"USA","GDP","TOT","USD_CAP","A","1996",29932.157767,
"USA","GDP","TOT","USD_CAP","A","1997",31424.438925,
"USA","GDP","TOT","USD_CAP","A","1998",32817.981996,
"USA","GDP","TOT","USD_CAP","A","1999",34479.794364,
"USA","GDP","TOT","USD_CAP","A","2000",36299.662179,
"USA","GDP","TOT","USD_CAP","A","2001",37100.285739,
"USA","GDP","TOT","USD_CAP","A","2002",37954.222014,
"USA","GDP","TOT","USD_CAP","A","2003",39419.907372,
"USA","GDP","TOT","USD_CAP","A","2004",41659.662691,
"USA","GDP","TOT","USD_CAP","A","2005",44052.382996,
"USA","GDP","TOT","USD_CAP","A","2006",46234.10571,
"USA","GDP","TOT","USD_CAP","A","2007",47976.201209,
"USA","GDP","TOT","USD_CAP","A","2008",48498.445211,
"USA","GDP","TOT","USD_CAP","A","2009",47122.988543,
"USA","GDP","TOT","USD_CAP","A","2010",48580.481254,
"USA","GDP","TOT","USD_CAP","A","2011",49997.535335,
"USA","GDP","TOT","USD_CAP","A","2012",51729.310147,
"USA","GDP","TOT","USD_CAP","A","2013",53241.104196,
"USA","GDP","TOT","USD_CAP","A","2014",55081.542599,
"USA","GDP","TOT","USD_CAP","A","2015",56731.074605,
"USA","GDP","TOT","USD_CAP","A","2016",57846.274282,
"USA","GDP","TOT","USD_CAP","A","2017",59896.756042,
"USA","GDP","TOT","USD_CAP","A","2018",62783.978541,
"USA","GDP","TOT","USD_CAP","A","2019",65055.785369,
"USA","GDP","TOT","USD_CAP","A","2020",63285.232257,
"USA","GDP","TOT","USD_CAP","A","2021",69558.470785,"E"
"CHL","GDP","TOT","USD_CAP","A","1986",3395.882975,"E"
"CHL","GDP","TOT","USD_CAP","A","1987",3645.59978,"E"
"CHL","GDP","TOT","USD_CAP","A","1988",3981.729551,"E"
"CHL","GDP","TOT","USD_CAP","A","1989",4498.804431,"E"
"CHL","GDP","TOT","USD_CAP","A","1990",4760.707107,"E"
"CHL","GDP","TOT","USD_CAP","A","1991",5217.660412,"E"
"CHL","GDP","TOT","USD_CAP","A","1992",5885.141723,"E"
"CHL","GDP","TOT","USD_CAP","A","1993",6332.81688,"E"
"CHL","GDP","TOT","USD_CAP","A","1994",6719.736833,"E"
"CHL","GDP","TOT","USD_CAP","A","1995",7461.518633,"E"
"CHL","GDP","TOT","USD_CAP","A","1996",8049.274751,
"CHL","GDP","TOT","USD_CAP","A","1997",8696.755459,
"CHL","GDP","TOT","USD_CAP","A","1998",9016.215746,
"CHL","GDP","TOT","USD_CAP","A","1999",8989.852379,
"CHL","GDP","TOT","USD_CAP","A","2000",9551.212638,
"CHL","GDP","TOT","USD_CAP","A","2001",10001.845807,
"CHL","GDP","TOT","USD_CAP","A","2002",10362.119059,
"CHL","GDP","TOT","USD_CAP","A","2003",10915.69874,
"CHL","GDP","TOT","USD_CAP","A","2004",11739.590457,
"CHL","GDP","TOT","USD_CAP","A","2005",12600.905846,
"CHL","GDP","TOT","USD_CAP","A","2006",15589.156847,
"CHL","GDP","TOT","USD_CAP","A","2007",16771.182895,
"CHL","GDP","TOT","USD_CAP","A","2008",16449.614039,
"CHL","GDP","TOT","USD_CAP","A","2009",16028.549998,
"CHL","GDP","TOT","USD_CAP","A","2010",18041.314821,
"CHL","GDP","TOT","USD_CAP","A","2011",20235.570595,
"CHL","GDP","TOT","USD_CAP","A","2012",21458.811663,
"CHL","GDP","TOT","USD_CAP","A","2013",22295.739695,
"CHL","GDP","TOT","USD_CAP","A","2014",22650.712392,
"CHL","GDP","TOT","USD_CAP","A","2015",22563.581773,
"CHL","GDP","TOT","USD_CAP","A","2016",23384.612666,
"CHL","GDP","TOT","USD_CAP","A","2017",24479.458712,
"CHL","GDP","TOT","USD_CAP","A","2018",25496.431399,
"CHL","GDP","TOT","USD_CAP","A","2019",25117.049751,
"CHL","GDP","TOT","USD_CAP","A","2020",24647.935219,
"CHL","GDP","TOT","USD_CAP","A","2021",28414.848629,
"COL","GDP","TOT","USD_CAP","A","1985",2946.479628,"E"
"COL","GDP","TOT","USD_CAP","A","1986",3114.74057,"E"
"COL","GDP","TOT","USD_CAP","A","1987",3301.632913,"E"
"COL","GDP","TOT","USD_CAP","A","1988",3499.371851,"E"
"COL","GDP","TOT","USD_CAP","A","1989",3689.148781,"E"
"COL","GDP","TOT","USD_CAP","A","1990",4994.610583,"E"
"COL","GDP","TOT","USD_CAP","A","1991",5200.78712,"E"
"COL","GDP","TOT","USD_CAP","A","1992",5441.441062,"E"
"COL","GDP","TOT","USD_CAP","A","1993",5777.756783,"E"
"COL","GDP","TOT","USD_CAP","A","1994",6122.683411,"E"
"COL","GDP","TOT","USD_CAP","A","1995",6475.32925,"E"
"COL","GDP","TOT","USD_CAP","A","1996",6593.758186,"E"
"COL","GDP","TOT","USD_CAP","A","1997",6820.034253,"E"
"COL","GDP","TOT","USD_CAP","A","1998",6841.299649,"E"
"COL","GDP","TOT","USD_CAP","A","1999",6489.336268,"E"
"COL","GDP","TOT","USD_CAP","A","2000",6709.482677,"E"
"COL","GDP","TOT","USD_CAP","A","2001",6883.218978,"E"
"COL","GDP","TOT","USD_CAP","A","2002",7077.150872,"E"
"COL","GDP","TOT","USD_CAP","A","2003",7398.391242,"E"
"COL","GDP","TOT","USD_CAP","A","2004",7905.061738,"E"
"COL","GDP","TOT","USD_CAP","A","2005",8431.955633,
"COL","GDP","TOT","USD_CAP","A","2006",9160.70697,
"COL","GDP","TOT","USD_CAP","A","2007",9922.22572,
"COL","GDP","TOT","USD_CAP","A","2008",10324.87588,
"COL","GDP","TOT","USD_CAP","A","2009",10399.468562,
"COL","GDP","TOT","USD_CAP","A","2010",10866.058552,
"COL","GDP","TOT","USD_CAP","A","2011",11726.775903,
"COL","GDP","TOT","USD_CAP","A","2012",12115.059684,
"COL","GDP","TOT","USD_CAP","A","2013",12799.508325,
"COL","GDP","TOT","USD_CAP","A","2014",13365.993539,
"COL","GDP","TOT","USD_CAP","A","2015",13330.562044,
"COL","GDP","TOT","USD_CAP","A","2016",14054.69606,
"COL","GDP","TOT","USD_CAP","A","2017",14479.812544,
"COL","GDP","TOT","USD_CAP","A","2018",15439.041412,
"COL","GDP","TOT","USD_CAP","A","2019",16130.847299,
"COL","GDP","TOT","USD_CAP","A","2020",15306.341722,"P"
"COL","GDP","TOT","USD_CAP","A","2021",17341.848136,"E"
"EST","GDP","TOT","USD_CAP","A","1993",5742.493872,"E"
"EST","GDP","TOT","USD_CAP","A","1994",5902.757516,"E"
"EST","GDP","TOT","USD_CAP","A","1995",6425.051244,
"EST","GDP","TOT","USD_CAP","A","1996",6843.366619,
"EST","GDP","TOT","USD_CAP","A","1997",7942.694963,
"EST","GDP","TOT","USD_CAP","A","1998",8408.459543,
"EST","GDP","TOT","USD_CAP","A","1999",8479.421302,
"EST","GDP","TOT","USD_CAP","A","2000",9392.284689,
"EST","GDP","TOT","USD_CAP","A","2001",10280.30664,
"EST","GDP","TOT","USD_CAP","A","2002",11628.295949,
"EST","GDP","TOT","USD_CAP","A","2003",13089.785312,
"EST","GDP","TOT","USD_CAP","A","2004",14496.447163,
"EST","GDP","TOT","USD_CAP","A","2005",16584.411085,
"EST","GDP","TOT","USD_CAP","A","2006",19289.599916,
"EST","GDP","TOT","USD_CAP","A","2007",22158.515385,
"EST","GDP","TOT","USD_CAP","A","2008",22780.0071,
"EST","GDP","TOT","USD_CAP","A","2009",20459.70237,
"EST","GDP","TOT","USD_CAP","A","2010",21589.87597,
"EST","GDP","TOT","USD_CAP","A","2011",24515.48857,
"EST","GDP","TOT","USD_CAP","A","2012",25946.944889,
"EST","GDP","TOT","USD_CAP","A","2013",27418.689637,
"EST","GDP","TOT","USD_CAP","A","2014",28917.833656,
"EST","GDP","TOT","USD_CAP","A","2015",29222.748082,
"EST","GDP","TOT","USD_CAP","A","2016",31310.152103,
"EST","GDP","TOT","USD_CAP","A","2017",33867.803542,
"EST","GDP","TOT","USD_CAP","A","2018",36327.527923,
"EST","GDP","TOT","USD_CAP","A","2019",37909.467474,
"EST","GDP","TOT","USD_CAP","A","2020",37659.452305,
"EST","GDP","TOT","USD_CAP","A","2021",42185.012177,
"ISR","GDP","TOT","USD_CAP","A","1995",19755.974207,
"ISR","GDP","TOT","USD_CAP","A","1996",20794.916356,
"ISR","GDP","TOT","USD_CAP","A","1997",21432.110328,
"ISR","GDP","TOT","USD_CAP","A","1998",22037.391453,
"ISR","GDP","TOT","USD_CAP","A","1999",22551.749787,
"ISR","GDP","TOT","USD_CAP","A","2000",24892.628215,
"ISR","GDP","TOT","USD_CAP","A","2001",24876.123711,
"ISR","GDP","TOT","USD_CAP","A","2002",25150.071068,
"ISR","GDP","TOT","USD_CAP","A","2003",23759.338271,
"ISR","GDP","TOT","USD_CAP","A","2004",25137.052883,
"ISR","GDP","TOT","USD_CAP","A","2005",24742.795915,
"ISR","GDP","TOT","USD_CAP","A","2006",25575.21224,
"ISR","GDP","TOT","USD_CAP","A","2007",27366.698491,
"ISR","GDP","TOT","USD_CAP","A","2008",27351.81872,
"ISR","GDP","TOT","USD_CAP","A","2009",27474.880236,
"ISR","GDP","TOT","USD_CAP","A","2010",28850.555305,
"ISR","GDP","TOT","USD_CAP","A","2011",30647.094772,
"ISR","GDP","TOT","USD_CAP","A","2012",31859.55362,
"ISR","GDP","TOT","USD_CAP","A","2013",34339.179297,
"ISR","GDP","TOT","USD_CAP","A","2014",34381.468362,
"ISR","GDP","TOT","USD_CAP","A","2015",35482.650947,
"ISR","GDP","TOT","USD_CAP","A","2016",37854.845318,
"ISR","GDP","TOT","USD_CAP","A","2017",39137.375997,
"ISR","GDP","TOT","USD_CAP","A","2018",39914.217473,
"ISR","GDP","TOT","USD_CAP","A","2019",40020.387326,
"ISR","GDP","TOT","USD_CAP","A","2020",39492.618348,
"ISR","GDP","TOT","USD_CAP","A","2021",43712.289525,"E"
"SVN","GDP","TOT","USD_CAP","A","1995",13628.58473,
"SVN","GDP","TOT","USD_CAP","A","1996",14295.543648,
"SVN","GDP","TOT","USD_CAP","A","1997",15279.939573,
"SVN","GDP","TOT","USD_CAP","A","1998",16050.189412,
"SVN","GDP","TOT","USD_CAP","A","1999",17077.485063,
"SVN","GDP","TOT","USD_CAP","A","2000",17996.968428,
"SVN","GDP","TOT","USD_CAP","A","2001",18949.227486,
"SVN","GDP","TOT","USD_CAP","A","2002",20236.432071,
"SVN","GDP","TOT","USD_CAP","A","2003",21106.609472,
"SVN","GDP","TOT","USD_CAP","A","2004",22757.993512,
"SVN","GDP","TOT","USD_CAP","A","2005",23848.602419,
"SVN","GDP","TOT","USD_CAP","A","2006",25707.877384,
"SVN","GDP","TOT","USD_CAP","A","2007",27559.986593,
"SVN","GDP","TOT","USD_CAP","A","2008",29594.665839,"B"
"SVN","GDP","TOT","USD_CAP","A","2009",27510.882999,
"SVN","GDP","TOT","USD_CAP","A","2010",27823.655096,
"SVN","GDP","TOT","USD_CAP","A","2011",28931.423641,
"SVN","GDP","TOT","USD_CAP","A","2012",29048.325999,
"SVN","GDP","TOT","USD_CAP","A","2013",29979.618841,
"SVN","GDP","TOT","USD_CAP","A","2014",30872.72888,
"SVN","GDP","TOT","USD_CAP","A","2015",31631.838376,
"SVN","GDP","TOT","USD_CAP","A","2016",33942.76789,
"SVN","GDP","TOT","USD_CAP","A","2017",36517.579273,
"SVN","GDP","TOT","USD_CAP","A","2018",38998.007761,
"SVN","GDP","TOT","USD_CAP","A","2019",40658.631737,
"SVN","GDP","TOT","USD_CAP","A","2020",39718.051823,
"SVN","GDP","TOT","USD_CAP","A","2021",43605.726721,
"OECD","GDP","TOT","USD_CAP","A","1970",3511.749214,"E"
"OECD","GDP","TOT","USD_CAP","A","1971",3782.196178,"E"
"OECD","GDP","TOT","USD_CAP","A","1972",4115.794515,"E"
"OECD","GDP","TOT","USD_CAP","A","1973",4556.943101,"E"
"OECD","GDP","TOT","USD_CAP","A","1974",4968.506606,"E"
"OECD","GDP","TOT","USD_CAP","A","1975",5397.11272,"E"
"OECD","GDP","TOT","USD_CAP","A","1976",5916.680919,"E"
"OECD","GDP","TOT","USD_CAP","A","1977",6453.81469,"E"
"OECD","GDP","TOT","USD_CAP","A","1978",7150.449698,"E"
"OECD","GDP","TOT","USD_CAP","A","1979",7970.005906,"E"
"OECD","GDP","TOT","USD_CAP","A","1980",8715.447442,"E"
"OECD","GDP","TOT","USD_CAP","A","1981",9671.64003,"E"
"OECD","GDP","TOT","USD_CAP","A","1982",10196.412609,"E"
"OECD","GDP","TOT","USD_CAP","A","1983",10824.913854,"E"
"OECD","GDP","TOT","USD_CAP","A","1984",11657.047475,"E"
"OECD","GDP","TOT","USD_CAP","A","1985",12379.030686,"E"
"OECD","GDP","TOT","USD_CAP","A","1986",12905.276967,"E"
"OECD","GDP","TOT","USD_CAP","A","1987",13611.920738,"E"
"OECD","GDP","TOT","USD_CAP","A","1988",14618.249356,"E"
"OECD","GDP","TOT","USD_CAP","A","1989",15634.370567,"E"
"OECD","GDP","TOT","USD_CAP","A","1990",16566.703336,"E"
"OECD","GDP","TOT","USD_CAP","A","1991",17227.719953,"E"
"OECD","GDP","TOT","USD_CAP","A","1992",17864.024334,"E"
"OECD","GDP","TOT","USD_CAP","A","1993",18395.54435,"E"
"OECD","GDP","TOT","USD_CAP","A","1994",19161.763637,"E"
"OECD","GDP","TOT","USD_CAP","A","1995",19911.812359,"E"
"OECD","GDP","TOT","USD_CAP","A","1996",20793.589811,"E"
"OECD","GDP","TOT","USD_CAP","A","1997",21743.5919,"E"
"OECD","GDP","TOT","USD_CAP","A","1998",22332.37832,"E"
"OECD","GDP","TOT","USD_CAP","A","1999",23208.428856,"E"
"OECD","GDP","TOT","USD_CAP","A","2000",24635.022853,"E"
"OECD","GDP","TOT","USD_CAP","A","2001",25413.762478,"E"
"OECD","GDP","TOT","USD_CAP","A","2002",26205.96799,"E"
"OECD","GDP","TOT","USD_CAP","A","2003",26996.365697,"E"
"OECD","GDP","TOT","USD_CAP","A","2004",28438.485846,"E"
"OECD","GDP","TOT","USD_CAP","A","2005",29787.698134,
