"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EST","EDUEXP","PRY_NTRY","PC_GDP","A","2009",4.060863,
"EST","EDUEXP","PRY_NTRY","PC_GDP","A","2010",3.772588,
"EST","EDUEXP","PRY_NTRY","PC_GDP","A","2011",3.253943,
"EST","EDUEXP","PRY_NTRY","PC_GDP","A","2012",3.161988,
"EST","EDUEXP","PRY_NTRY","PC_GDP","A","2013",3.13975,
"EST","EDUEXP","PRY_NTRY","PC_GDP","A","2014",2.782375,
"EST","EDUEXP","PRY_NTRY","PC_GDP","A","2015",2.897304,
"EST","EDUEXP","PRY_NTRY","PC_GDP","A","2016",2.871036,
"EST","EDUEXP","PRY_NTRY","PC_GDP","A","2017",2.889007,
"EST","EDUEXP","PRY_NTRY","PC_GDP","A","2018",3.102502,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","1995",4.669296,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2000",4.211951,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2005",3.741384,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2008",3.924768,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2009",3.792759,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2010",3.964359,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2011",4.19737,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2012",4.551552,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2013",4.49575,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2014",4.489208,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2015",4.478938,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2016",4.540937,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2017",4.731979,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2018",4.833993,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","1995",1.101265,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2000",1.113789,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2005",3.289139,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2008",3.601269,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2009",3.804049,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2010",3.360779,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2011",3.025082,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2012",2.826964,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2013",3.1143,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2014",3.311891,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2015",3.312048,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2016",3.09761,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2017",2.931744,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2018",2.868609,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2005",4.126616,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2008",3.614989,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2009",3.860303,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2010",3.824754,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2011",3.715335,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2012",3.679341,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2013",3.607057,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2014",3.482838,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2015",3.277011,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2016",3.220751,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2017",3.199272,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2018",3.175397,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","1995",4.916183,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2000",4.923635,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2005",4.891086,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2008",4.613819,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2009",4.99576,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2010",4.871195,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2011",4.739211,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2012",4.608714,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2013",4.69368,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2014",4.509178,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2015",4.647961,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2016",4.626066,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2017",4.680298,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2018",4.658412,
"CHE","EDUEXP","PRY_NTRY","PC_GDP","A","2012",3.700386,
"CHE","EDUEXP","PRY_NTRY","PC_GDP","A","2016",1.269915,
"CHE","EDUEXP","PRY_NTRY","PC_GDP","A","2017",1.207076,
"CRI","EDUEXP","PRY_NTRY","PC_GDP","A","2013",5.507515,
"LTU","EDUEXP","PRY_NTRY","PC_GDP","A","2010",3.365822,
"LTU","EDUEXP","PRY_NTRY","PC_GDP","A","2011",2.986046,
"LTU","EDUEXP","PRY_NTRY","PC_GDP","A","2012",2.781421,
"LTU","EDUEXP","PRY_NTRY","PC_GDP","A","2013",2.700695,
"LTU","EDUEXP","PRY_NTRY","PC_GDP","A","2014",2.579273,
"LTU","EDUEXP","PRY_NTRY","PC_GDP","A","2015",2.444105,
"LTU","EDUEXP","PRY_NTRY","PC_GDP","A","2016",2.513465,
"LTU","EDUEXP","PRY_NTRY","PC_GDP","A","2017",2.378756,
"LTU","EDUEXP","PRY_NTRY","PC_GDP","A","2018",2.331772,
"OAVG","EDUEXP","PRY_NTRY","PC_GDP","A","2005",3.627329,
"OAVG","EDUEXP","PRY_NTRY","PC_GDP","A","2008",3.622371,
"OAVG","EDUEXP","PRY_NTRY","PC_GDP","A","2009",3.89855,
"OAVG","EDUEXP","PRY_NTRY","PC_GDP","A","2010",3.767051,
"OAVG","EDUEXP","PRY_NTRY","PC_GDP","A","2011",3.619909,
"OAVG","EDUEXP","PRY_NTRY","PC_GDP","A","2012",3.634785,
"OAVG","EDUEXP","PRY_NTRY","PC_GDP","A","2013",3.671877,
"OAVG","EDUEXP","PRY_NTRY","PC_GDP","A","2014",3.577185,
"OAVG","EDUEXP","PRY_NTRY","PC_GDP","A","2015",3.466433,
"OAVG","EDUEXP","PRY_NTRY","PC_GDP","A","2016",3.392786,
"OAVG","EDUEXP","PRY_NTRY","PC_GDP","A","2017",3.369,
"OAVG","EDUEXP","PRY_NTRY","PC_GDP","A","2018",3.449993,
